instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origC	label_collapseC	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0025_ROG-dialog-0050_1408.585_1416.241	ROG-Dia-GSO-P0025	ROG-dialog-0050	[smeh] Eee bi blo dobro, da zdaj nadaljujemo, sam tolko, da ne nevmo rabli se ponavljat oziroma pol metat ven, pa ne vem, kaj še vse.	[smeh] Eee bi bilo dobro, da zdaj nadaljujemo, samo toliko, da ne ne+bomo rabili se ponavljati oziroma pol metati ven, pa ne vem, kaj še vse.	1408.585	1416.241	mixedPositive	positive	B-mixedPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1417.723_1420.594	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja kok pa še rabiš v bistvu?	Ja koliko pa še rabiš v bistvu?	1417.723	1420.594	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1420.594_1425.447	ROG-Dia-GSO-P0025	ROG-dialog-0050	Eee še enih sedem minut bi blo v redu al pa osem.	Eee še enih sedem minut bi bilo v redu ali pa osem.	1420.594	1425.447	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1425.447_1430.259	ROG-Dia-GSO-P0025	ROG-dialog-0048	Aha, fer enaf, pol morma neko drugo temo še najdit, aj ges.	Aha, fair enough, pol morava neko drugo temo še najti, I guess.	1425.447	1430.259	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1433.667_1436.614	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja, mislim, zej bo itak pač prekinu, a ne,	Ja, mislim, zdaj bo itak pač prekinil, a ne,	1433.667	1436.614	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1436.614_1438.030	ROG-Dia-GSO-P0025	ROG-dialog-0048	al nardimo še novo sejo	ali naredimo še novo sejo	1436.614	1438.03	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1438.030_1438.310	ROG-Dia-GSO-P0025	ROG-dialog-0048	pa mi pošljeta	pa mi pošljeta	1438.03	1438.31	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1438.030_1441.876	ROG-Dia-GSO-P0025	ROG-dialog-0050	Eee ja, to to bom prekino, ampak eem ...	Eee ja, to to bom prekinil, ampak eem ...	1438.03	1441.876	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1438.310_1441.876	ROG-Dia-GSO-P0025	ROG-dialog-0048	pa se spomn, ka se bi rada pogovarjala	pa se spomni, kaj se bi rada pogovarjala	1438.31	1441.876	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1441.876_1443.229	ROG-Dia-GSO-P0025	ROG-dialog-0048	pa gremo še naprej pol.	pa gremo še naprej pol.	1441.876	1443.229	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1443.229_1447.241	ROG-Dia-GSO-P0025	ROG-dialog-0050	A veš, ti ti si mela predstavitev o o poplavah, ne da?	A veš, ti ti si imela predstavitev o o poplavah, ne da?	1443.229	1447.241	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1447.241_1450.839	ROG-Dia-GSO-P0025	ROG-dialog-0050	A veš, kaj lahko nardiš, da se v redu zavaruješ pred poplavami?	A veš, kaj lahko narediš, da se v redu zavaruješ pred poplavami?	1447.241	1450.839	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1453.160_1458.566	ROG-Dia-GSO-P0025	ROG-dialog-0050	Lajk, nekaj takega, kar je pač navodilo al pa eee kak pripravit onigiri.	Like, nekaj takega, kar je pač navodilo ali pa eee kako pripraviti onigiri.	1453.16	1458.566	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1461.283_1462.892	ROG-Dia-GSO-P0025	ROG-dialog-0050	Ju kuld du onigiri talk. [jezik]	You could do onigiri talk. [jezik]	1461.283	1462.892	predominantlyPositive	positive	B-predominantlyPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1466.083_1468.667	ROG-Dia-GSO-P0025	ROG-dialog-0050	Eee lahko dam na pavzo.	Eee lahko dam na pavzo.	1466.083	1468.667	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1468.667_1470.405	ROG-Dia-GSO-P0025	ROG-dialog-0050	Pa gremo ven pa spet not.	Pa gremo ven pa spet not.	1468.667	1470.405	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1470.405_1471.190	ROG-Dia-GSO-P0025	ROG-dialog-0050	Okej.	Okej.	1470.405	1471.19	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1471.190_1471.779	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja č() ...	Ja č() ...	1471.19	1471.779	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1472.253_1473.219	ROG-Dia-GSO-P0025	ROG-dialog-0050	A, okej, dela.	A, okej, dela.	1472.253	1473.219	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1476.875_1479.716	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ju, eee čak, prej si omenva onigiri.	Ju, eee čakaj, prej si omenila onigiri.	1476.875	1479.716	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1479.716_1481.582	ROG-Dia-GSO-P0025	ROG-dialog-0048	K@k, k@k kaj je že to?	Kako, kako kaj je že to?	1479.716	1481.582	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1510.837_1513.508	ROG-Dia-GSO-P0025	ROG-dialog-0048	Čak, a, a daš n@tr zravn esih tud?	Čakaj, a, a daš noter zraven jesih tudi?	1510.837	1513.508	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1526.543_1527.732	ROG-Dia-GSO-P0025	ROG-dialog-0048	A sama s ga že tud dela?	A sama si ga že tudi delala?	1526.543	1527.732	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1530.179_1533.593	ROG-Dia-GSO-P0025	ROG-dialog-0048	Zakaj me nis povabva na nega?	Zakaj me nisi povabila na njega?	1530.179	1533.593	mixedPositive	positive	B-mixedPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1540.933_1541.977	ROG-Dia-GSO-P0025	ROG-dialog-0048	Nesramno.	Nesramno.	1540.933	1541.977	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1547.781_1548.679	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja.	Ja.	1547.781	1548.679	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1552.881_1553.328	ROG-Dia-GSO-P0025	ROG-dialog-0048	Okej.	Okej.	1552.881	1553.328	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0050_1604.625_1605.308	ROG-Dia-GSO-P0025	ROG-dialog-0050	Ploščato?	Ploščato?	1604.625	1605.308	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1642.651_1645.295	ROG-Dia-GSO-P0025	ROG-dialog-0048	Čak, to misliš pač posušene alge al?	Čakaj, to misliš pač posušene alge ali?	1642.651	1645.295	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1646.492_1647.586	ROG-Dia-GSO-P0025	ROG-dialog-0048	Uni, uni bloki, no.	Oni, oni bloki, no.	1646.492	1647.586	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1649.236_1651.836	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja, okej, okej.	Ja, okej, okej.	1649.236	1651.836	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1654.053_1658.838	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ej, glih sn bil v Mariboru, kaj u(), kaj je že una restavracija?	Ej, glih sem bil v Mariboru, kaj u(), kaj je že ona restavracija?	1654.053	1658.838	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1660.016_1662.957	ROG-Dia-GSO-P0025	ROG-dialog-0048	To ja, to, to, to.	To ja, to, to, to.	1660.016	1662.957	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1667.132_1670.354	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ej, t@k najedu sn se ga.	Ej, tako najedel sem se ga.	1667.132	1670.354	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1670.354_1671.990	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ti si ja nor.	Ti si ja nor.	1670.354	1671.99	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1674.816_1675.727	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pond@lk.	Ponedeljek.	1674.816	1675.727	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1677.103_1678.543	ROG-Dia-GSO-P0025	ROG-dialog-0048	T@t pond@lk.	Toti ponedeljek.	1677.103	1678.543	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1686.524_1688.084	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač.	Pač.	1686.524	1688.084	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1693.412_1699.482	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač to je z(), to je, to je noro, n() vmes čakaš med rundam, da, da ti prnese,	Pač to je z(), to je, to je noro, n() vmes čakaš med rundami, da, da ti prinese,	1693.412	1699.482	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1699.482_1705.745	ROG-Dia-GSO-P0025	ROG-dialog-0048	in po maš itak par l@di še zravn in ti vsi sam klikajo gr in kr naenkrat dobiš preveč.	in pol imaš itak par ljudi še zraven in ti vsi samo klikajo gor in kar naenkrat dobiš preveč.	1699.482	1705.745	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1705.745_1709.842	ROG-Dia-GSO-P0025	ROG-dialog-0048	In pole sam se gledaš, a lahk sploh poješ to,	In pol samo se gledaš, a lahko sploh poješ to,	1705.745	1709.842	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1709.842_1716.409	ROG-Dia-GSO-P0025	ROG-dialog-0048	in pol si že t@k, js že diham na škrge od une ribe, ko sn jo jedu, in pole ti še en krožnik prnese	in pol si že tako, jaz že diham na škrge od one ribe, ko sem jo jedel, in pol ti še en krožnik prinese	1709.842	1716.409	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1716.409_1719.097	ROG-Dia-GSO-P0025	ROG-dialog-0048	pa si sam t@k: "Pa od kje pa zaka?"	pa si samo tako: "Pa od kje pa zakaj?"	1716.409	1719.097	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1729.852_1730.679	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ne, pač ...	Ne, pač ...	1729.852	1730.679	neutralNegative	neutral	B-neutralNegative	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1752.749_1754.976	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ja, no to.	Ja, no to.	1752.749	1754.976	neutralNegative	neutral	B-neutralNegative	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1759.248_1764.755	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač nas je bvo, mislim, da nekej čez deset in pol s ble itak tri tablce in itak pač ...	Pač nas je bilo, mislim, da nekaj čez deset in pol so bile itak tri tablice in itak pač ...	1759.248	1764.755	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1764.755_1772.656	ROG-Dia-GSO-P0025	ROG-dialog-0048	Čist, čist na strani se itak niso čuli vmes in je s() in je folk pač naročvou isto zadevo	Čisto, čisto na strani se itak niso čuli vmes in je s() in je folk pač naročeval isto zadevo	1764.755	1772.656	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1772.656_1782.889	ROG-Dia-GSO-P0025	ROG-dialog-0048	in na koncu, ko smo bl že vsi pač dan, dan, smo dobli pač štirkrat en() en() eno stvar.	in na koncu, ko smo bili že vsi pač done, done, smo dobili pač štirikrat en() en() eno stvar.	1772.656	1782.889	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1782.889_1787.082	ROG-Dia-GSO-P0025	ROG-dialog-0048	In si bil sam t@k: "Pa, pa za koga pa zaka?"	In si bil samo tako: "Pa, pa za koga pa zakaj?"	1782.889	1787.082	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1791.449_1795.429	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ne, to, to, to je mel bratranc rojsn dan.	Ne, to, to, to je imel bratranec rojstni dan.	1791.449	1795.429	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1819.624_1822.797	ROG-Dia-GSO-P0025	ROG-dialog-0048	O, luba duša, a nis mela kaj b@l pametnega za barat?	O, ljuba duša, a nisi imela kaj bolj pametnega za barati?	1819.624	1822.797	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1823.517_1830.557	ROG-Dia-GSO-P0025	ROG-dialog-0048	Mislim, ja, okej, štekam, da si v študentu pa pač da maš cv@tke n@t@r, ko pač, ja, nč ne delajo za [nerazumljivo].	Mislim, ja, okej, štekam, da si v študentu pa pač da imaš cvetke noter, ko pač, ja, nič ne delajo za [nerazumljivo].	1823.517	1830.557	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1832.358_1839.117	ROG-Dia-GSO-P0025	ROG-dialog-0048	Sn bil, sn bil glih, glih včera sn bil v v bivšem apartmaju in je pač ...	Sem bil, sem bil glih, glih včeraj sem bil v v bivšem apartmaju in je pač ...	1832.358	1839.117	neutralNegative	neutral	B-neutralNegative	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1839.117_1841.758	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač vidi se, da nas treh ni.	Pač vidi se, da nas treh ni.	1839.117	1841.758	neutralNegative	neutral	I-neutralNegative	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1841.758_1848.332	ROG-Dia-GSO-P0025	ROG-dialog-0048	J() je pač res je grozno, pač t@k res je zanemarjeno, umivalniki polni.	J() je pač res je grozno, pač tako res je zanemarjeno, umivalniki polni.	1841.758	1848.332	predominantlyNegative	negative	B-predominantlyNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1848.332_1850.095	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ne, pač, je ...	Ne, pač, je ...	1848.332	1850.095	neutralNegative	neutral	B-neutralNegative	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1850.095_1855.575	ROG-Dia-GSO-P0025	ROG-dialog-0048	No, to je, to je res fajn, ko si enkrat na svojem, pučeš tej, ko pač se t@bi zagabi.	No, to je, to je res fajn, ko si enkrat na svojem, pučeš te, ko pač se tebi zagabi.	1850.095	1855.575	mixedPositive	positive	B-mixedPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1855.575_1865.643	ROG-Dia-GSO-P0025	ROG-dialog-0048	Itak sn navajen mal sproti sam za sabo spucat pa pač je pač čedno in je to to, pač nikol ne pride do takega sranja, ko je pač tam.	Itak sem navajen malo sproti sam za sabo spucati pa pač je pač čedno in je to to, pač nikoli ne pride do takega sranja, ko je pač tam.	1855.575	1865.643	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1866.644_1869.575	ROG-Dia-GSO-P0025	ROG-dialog-0048	Eem men ...	Eem meni ...	1866.644	1869.575	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1869.575_1877.591	ROG-Dia-GSO-P0025	ROG-dialog-0048	Najrajš pučem [premor] posodo, zato ku vem, da pač jo rabim nasledn dan pa	Najrajši pučem [premor] posodo, zato ku vem, da pač jo rabim naslednji dan pa	1869.575	1877.591	predominantlyPositive	positive	B-predominantlyPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1877.591_1879.349	ROG-Dia-GSO-P0025	ROG-dialog-0048	pa itak pač rad kuham	pa itak pač rad kuham	1877.591	1879.349	predominantlyPositive	positive	I-predominantlyPositive	I-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1879.349_1881.517	ROG-Dia-GSO-P0025	ROG-dialog-0048	in je itak pač, ni panike.	in je itak pač, ni panike.	1879.349	1881.517	mixedPositive	positive	B-mixedPositive	I-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1881.517_1889.665	ROG-Dia-GSO-P0025	ROG-dialog-0048	Eee najslabš verjetno, isto ko pa že prej v študentu, pač tla umivat.	Eee najslabše verjetno, isto ko pa že prej v študentu, pač tla umivati.	1881.517	1889.665	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1889.665_1895.454	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač ti tak traja, ampak n() nedo rabi in pač ...	Pač ti tako traja, ampak n() nekdo rabi in pač ...	1889.665	1895.454	mixedNegative	negative	I-mixedNegative	I-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1897.048_1899.209	ROG-Dia-GSO-P0025	ROG-dialog-0048	se ne morš izognt.	se ne moreš izogniti.	1897.048	1899.209	mixedNegative	negative	B-mixedNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1907.150_1910.047	ROG-Dia-GSO-P0025	ROG-dialog-0048	Posodo pač v pomivalcu.	Posodo pač v pomivalcu.	1907.15	1910.047	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1912.126_1913.710	ROG-Dia-GSO-P0025	ROG-dialog-0048	J@p.	Yup.	1912.126	1913.71	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1916.347_1917.066	ROG-Dia-GSO-P0025	ROG-dialog-0048	J@p.	Yup.	1916.347	1917.066	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1922.407_1924.703	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ej ...	Ej ...	1922.407	1924.703	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1925.715_1926.514	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ful pomembno.	Ful pomembno.	1925.715	1926.514	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1927.077_1928.016	ROG-Dia-GSO-P0025	ROG-dialog-0048	Eee ...	Eee ...	1927.077	1928.016	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1928.016_1929.303	ROG-Dia-GSO-P0025	ROG-dialog-0048	A(), aja.	A(), aja.	1928.016	1929.303	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1929.303_1939.322	ROG-Dia-GSO-P0025	ROG-dialog-0048	Na() na() načeloma eee, če je res kaj t@k res ogromnega kaj gr, da se lahk pole v filter nt zatakne,	Na() na() načeloma eee, če je res kaj tako res ogromnega kaj gor, da se lahko pol v filter not zatakne,	1929.303	1939.322	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1939.322_1940.729	ROG-Dia-GSO-P0025	ROG-dialog-0048	drugač pa pač n@t@r daš,	drugače pa pač noter daš,	1939.322	1940.729	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1940.729_1942.906	ROG-Dia-GSO-P0025	ROG-dialog-0048	itak vodo pršparaš.	itak vodo prišparaš.	1940.729	1942.906	predominantlyPositive	positive	B-predominantlyPositive	B-positive	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1944.174_1953.345	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač ble so raziskave, da se ti ne splača več, da itak pač so tenk učinkoviti, da pač n() ni več poante, da bi mogu nejprej ne vem k@k umit,	Pač bile so raziskave, da se ti ne splača več, da itak pač so tako učinkoviti, da pač n() ni več poante, da bi mogel najprej ne vem kako umiti,	1944.174	1953.345	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1953.345_1954.307	ROG-Dia-GSO-P0025	ROG-dialog-0048	pač n@t@r daš,	pač noter daš,	1953.345	1954.307	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1954.307_1956.680	ROG-Dia-GSO-P0025	ROG-dialog-0048	sam vuodo zanucuješ na dveh konc@h.	samo vodo zanucuješ na dveh koncih.	1954.307	1956.68	predominantlyNegative	negative	B-predominantlyNegative	B-negative	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1964.063_1965.216	ROG-Dia-GSO-P0025	ROG-dialog-0048	Eh.	Eh.	1964.063	1965.216	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1965.216_1970.300	ROG-Dia-GSO-P0025	ROG-dialog-0048	Pač vodo prpraviš pa metlo vzameš, rumbe si še nisem nabavu.	Pač vodo pripraviš pa metlo vzameš, roombe si še nisem nabavil.	1965.216	1970.3	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1972.782_1975.904	ROG-Dia-GSO-P0025	ROG-dialog-0048	Ej, dejansko sem razmišlu pač t@k.	Ej, dejansko sem razmišljal pač tako.	1972.782	1975.904	neutralPositive	neutral	B-neutralPositive	B-neutral	dev	train	sentiment
ROG-Dia-GSO-P0025_ROG-dialog-0048_1975.904_1981.759	ROG-Dia-GSO-P0025	ROG-dialog-0048	Mislim, nimam, mislim, vse je ravno, t@k da nimam glih kakih eem ...,	Mislim, nimam, mislim, vse je ravno, tako da nimam glih kakih eem ...,	1975.904	1981.759	neutralPositive	neutral	I-neutralPositive	I-neutral	dev	train	sentiment
